EAR,MAR,TIME
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.2810684997254792,0.06666666666666667,13:37:57.471572
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.2810684997254792,0.06666666666666667,13:37:57.471572
0.2810684997254792,0.06666666666666667,13:37:57.584307
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.2810684997254792,0.06666666666666667,13:37:57.471572
0.2810684997254792,0.06666666666666667,13:37:57.584307
0.279622304287767,0.06666666666666667,13:37:57.693977
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.2810684997254792,0.06666666666666667,13:37:57.471572
0.2810684997254792,0.06666666666666667,13:37:57.584307
0.279622304287767,0.06666666666666667,13:37:57.693977
0.29371846729281786,0.06666666666666667,13:37:57.801724
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
0.30729276055625077,0.03333333333333333,13:37:55.940786
0.30199727484719785,0.06666666666666667,13:37:56.047501
0.296871019082524,0.0804737854124365,13:37:56.155212
0.29651742278276144,0.06666666666666667,13:37:56.266914
0.31806421098900817,0.03333333333333333,13:37:56.372631
0.26605635159408403,0.11380711874576983,13:37:56.479346
0.2810684997254792,0.0804737854124365,13:37:56.592082
0.311197928270629,0.11380711874576983,13:37:56.698759
0.3103690833092567,0.11380711874576983,13:37:56.806512
0.3104295107012144,0.1,13:37:56.915221
0.2581227553092057,0.06666666666666667,13:37:57.024887
0.2957490052133468,0.06666666666666667,13:37:57.143607
0.2668318622293024,0.11380711874576983,13:37:57.249287
0.2957490052133468,0.03333333333333333,13:37:57.356879
0.2810684997254792,0.06666666666666667,13:37:57.471572
0.2810684997254792,0.06666666666666667,13:37:57.584307
0.279622304287767,0.06666666666666667,13:37:57.693977
0.29371846729281786,0.06666666666666667,13:37:57.801724
0.29371846729281786,0.1,13:37:57.908445
0.28766497848459394,0.11380711874576983,13:37:54.508445
0.33180626526744567,0.06666666666666667,13:37:54.633853
0.28766497848459394,0.0,13:37:54.743562
0.28775177549764375,0.06666666666666667,13:37:54.852721
0.29651742278276144,0.1,13:37:54.960453
0.29285661433792237,0.06666666666666667,13:37:55.067122
0.2957564662883394,0.06666666666666667,13:37:55.174835
0.2972101228010443,0.1,13:37:55.283580
0.279622304287767,0.06666666666666667,13:37:55.391255
0.2893774292577068,0.06666666666666667,13:37:55.499003
0.28693376044768804,0.06666666666666667,13:37:55.605682
0.2972101228010443,0.0804737854124365,13:37:55.710402
0.2950637662700566,0.1,13:37:55.834113
